time,zip,county,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev
2018-08-31,98281,Whatcom,9,5,4,66,30,39
2018-08-31,98282,Island,101,55,46,66,30,39
2018-08-31,98283,Skagit,,,,66,30,39
2018-08-31,98284,Skagit,47,34,13,66,30,39
2018-08-31,98286,San Juan,1,1,,66,30,39
2018-08-31,98288,King,2,2,,66,30,39
2018-08-31,98290,Snohomish,191,110,81,66,30,39
2018-08-31,98292,Snohomish,85,52,33,66,30,39
2018-08-31,98294,Snohomish,21,14,7,66,30,39
2018-08-31,98295,Whatcom,3,2,1,66,30,39
2018-08-31,98296,Snohomish,210,133,77,66,30,39
2018-08-31,98297,San Juan,2,2,,66,30,39
2018-08-31,98303,Pierce,7,4,3,66,30,39
2018-08-31,98304,Pierce,2,2,,66,30,39
2018-08-31,98305,Clallam,2,2,,66,30,39
2018-08-31,98310,Kitsap,62,43,19,66,30,39
2018-08-31,98311,Kitsap,65,33,32,66,30,39
2018-08-31,98312,Kitsap,126,77,49,66,30,39
2018-08-31,98314,Kitsap,1,,1,66,30,39
2018-08-31,98315,Kitsap,5,3,2,66,30,39
2018-08-31,98320,Jefferson,7,3,4,66,30,39
2018-08-31,98321,Pierce,47,22,25,66,30,39
2018-08-31,98323,Pierce,1,,1,66,30,39
2018-08-31,98325,Jefferson,10,8,2,66,30,39
2018-08-31,98326,Clallam,,,,66,30,39
2018-08-31,98327,Pierce,27,13,14,66,30,39
2018-08-31,98328,Pierce,28,14,14,66,30,39
2018-08-31,98329,Pierce,67,32,35,66,30,39
2018-08-31,98330,Pierce,,,,66,30,39
2018-08-31,98331,Clallam,3,1,2,66,30,39
2018-08-31,98332,Pierce,124,70,54,66,30,39
2018-08-31,98333,Pierce,50,23,27,66,30,39
2018-08-31,98335,Pierce,194,106,88,66,30,39
2018-08-31,98336,Lewis,,,,66,30,39
2018-08-31,98337,Kitsap,11,6,5,66,30,39
2018-08-31,98338,Pierce,95,47,48,66,30,39
2018-08-31,98339,Jefferson,9,7,2,66,30,39
2018-08-31,98340,Kitsap,23,15,8,66,30,39
2018-08-31,98342,Kitsap,14,13,1,66,30,39
2018-08-31,98345,Kitsap,3,2,1,66,30,39
2018-08-31,98346,Kitsap,84,59,25,66,30,39
2018-08-31,98349,Pierce,21,15,6,66,30,39
2018-08-31,98350,Clallam,,,,66,30,39
2018-08-31,98351,Pierce,5,2,3,66,30,39
2018-08-31,98353,Kitsap,,,,66,30,39
2018-08-31,98354,Pierce,14,10,4,66,30,39
2018-08-31,98355,Lewis,1,,1,66,30,39
2018-08-31,98356,Lewis,3,3,,66,30,39
2018-08-31,98357,Clallam,1,,1,66,30,39
2018-08-31,98358,Jefferson,15,12,3,66,30,39
2018-08-31,98359,Kitsap,25,16,9,66,30,39
2018-08-31,98360,Pierce,39,22,17,66,30,39
2018-08-31,98361,Lewis,3,,3,66,30,39
2018-08-31,98362,Clallam,73,32,41,66,30,39
2018-08-31,98363,Clallam,19,10,9,66,30,39
2018-08-31,98364,Kitsap,,,,66,30,39
2018-08-31,98365,Jefferson,36,20,16,66,30,39
2018-08-31,98366,Kitsap,98,51,47,66,30,39
2018-08-31,98367,Kitsap,128,78,50,66,30,39
2018-08-31,98368,Jefferson,168,93,75,66,30,39
2018-08-31,98370,Kitsap,163,107,56,66,30,39
2018-08-31,98371,Pierce,76,42,34,66,30,39
2018-08-31,98372,Pierce,72,40,32,66,30,39
2018-08-31,98373,Pierce,73,35,38,66,30,39
2018-08-31,98374,Pierce,147,84,63,66,30,39
2018-08-31,98375,Pierce,69,31,38,66,30,39
2018-08-31,98376,Jefferson,11,11,,66,30,39
2018-08-31,98377,Lewis,1,,1,66,30,39
2018-08-31,98380,Kitsap,27,15,12,66,30,39
2018-08-31,98381,Clallam,1,1,,66,30,39
2018-08-31,98382,Clallam,151,84,67,66,30,39
2018-08-31,98383,Kitsap,70,39,31,66,30,39
2018-08-31,98385,Pierce,2,2,,66,30,39
2018-08-31,98387,Pierce,83,45,38,66,30,39
2018-08-31,98388,Pierce,46,24,22,66,30,39
2018-08-31,98390,Pierce,31,20,11,66,30,39
2018-08-31,98391,Pierce,197,98,99,66,30,39
2018-08-31,98392,Kitsap,20,15,5,66,30,39
2018-08-31,98394,Pierce,8,2,6,66,30,39
2018-08-31,98396,Pierce,2,,2,66,30,39
2018-08-31,98402,Pierce,23,14,9,66,30,39
2018-08-31,98403,Pierce,41,25,16,66,30,39
2018-08-31,98404,Pierce,55,24,31,66,30,39
2018-08-31,98405,Pierce,71,47,24,66,30,39
2018-08-31,98406,Pierce,95,58,37,66,30,39
2018-08-31,98407,Pierce,129,75,54,66,30,39
2018-08-31,98408,Pierce,41,24,17,66,30,39
2018-08-31,98409,Pierce,24,15,9,66,30,39
2018-08-31,98416,Pierce,,,,66,30,39
2018-08-31,98418,Pierce,20,9,11,66,30,39
2018-08-31,98421,Pierce,,,,66,30,39
2018-08-31,98422,Pierce,91,48,43,66,30,39
2018-08-31,98424,Pierce,30,13,17,66,30,39
2018-08-31,98430,Pierce,,,,66,30,39
2018-08-31,98433,Pierce,21,5,16,66,30,39
2018-08-31,98438,Pierce,,,,66,30,39
2018-08-31,98439,Pierce,3,1,2,66,30,39
2018-08-31,98443,Pierce,24,16,8,66,30,39
2018-08-31,98444,Pierce,39,18,21,66,30,39
2018-08-31,98445,Pierce,51,24,27,66,30,39
2018-08-31,98446,Pierce,26,11,15,66,30,39
2018-08-31,98447,Pierce,1,1,,66,30,39
2018-08-31,98465,Pierce,29,14,15,66,30,39
2018-08-31,98466,Pierce,103,71,32,66,30,39
2018-08-31,98467,Pierce,69,34,35,66,30,39
2018-08-31,98498,Pierce,73,33,40,66,30,39
2018-08-31,98499,Pierce,59,30,29,66,30,39
2018-08-31,98501,Thurston,268,162,106,66,30,39
2018-08-31,98502,Thurston,206,119,87,66,30,39
2018-08-31,98503,Thurston,149,80,69,66,30,39
2018-08-31,98506,Thurston,117,68,49,66,30,39
2018-08-31,98512,Thurston,121,65,56,66,30,39
2018-08-31,98513,Thurston,109,57,52,66,30,39
2018-08-31,98516,Thurston,128,69,59,66,30,39
2018-08-31,98520,Grays Harbor,31,17,14,66,30,39
2018-08-31,98524,Mason,17,8,9,66,30,39
2018-08-31,98526,Grays Harbor,,,,66,30,39
2018-08-31,98527,Pacific,1,,1,66,30,39
2018-08-31,98528,Mason,29,14,15,66,30,39
2018-08-31,98530,Thurston,2,1,1,66,30,39
2018-08-31,98531,Lewis,67,45,22,66,30,39
2018-08-31,98532,Lewis,48,27,21,66,30,39
2018-08-31,98533,Lewis,2,,2,66,30,39
2018-08-31,98535,Grays Harbor,1,1,,66,30,39
2018-08-31,98536,Grays Harbor,,,,66,30,39
2018-08-31,98537,Grays Harbor,1,,1,66,30,39
2018-08-31,98538,Lewis,,,,66,30,39
2018-08-31,98541,Grays Harbor,20,8,12,66,30,39
2018-08-31,98542,Lewis,,,,66,30,39
2018-08-31,98544,Lewis,,,,66,30,39
2018-08-31,98546,Mason,20,11,9,66,30,39
2018-08-31,98547,Grays Harbor,1,,1,66,30,39
2018-08-31,98548,Mason,11,5,6,66,30,39
2018-08-31,98550,Grays Harbor,14,11,3,66,30,39
2018-08-31,98552,Grays Harbor,,,,66,30,39
2018-08-31,98555,Mason,3,2,1,66,30,39
2018-08-31,98557,Grays Harbor,7,1,6,66,30,39
2018-08-31,98558,Pierce,,,,66,30,39
2018-08-31,98559,Grays Harbor,,,,66,30,39
2018-08-31,98560,Mason,,,,66,30,39
2018-08-31,98562,Grays Harbor,,,,66,30,39
2018-08-31,98563,Grays Harbor,16,5,11,66,30,39
2018-08-31,98564,Lewis,4,3,1,66,30,39
2018-08-31,98565,Lewis,,,,66,30,39
2018-08-31,98568,Grays Harbor,8,5,3,66,30,39
2018-08-31,98569,Grays Harbor,27,13,14,66,30,39
2018-08-31,98570,Lewis,3,1,2,66,30,39
2018-08-31,98571,Grays Harbor,4,1,3,66,30,39
2018-08-31,98572,Lewis,,,,66,30,39
2018-08-31,98575,Grays Harbor,,,,66,30,39
2018-08-31,98576,Thurston,18,15,3,66,30,39
2018-08-31,98577,Pacific,6,2,4,66,30,39
2018-08-31,98579,Thurston,22,12,10,66,30,39
2018-08-31,98580,Pierce,30,17,13,66,30,39
2018-08-31,98581,Cowlitz,,,,66,30,39
2018-08-31,98582,Lewis,,,,66,30,39
2018-08-31,98583,Grays Harbor,,,,66,30,39
2018-08-31,98584,Mason,103,54,49,66,30,39
2018-08-31,98585,Lewis,2,,2,66,30,39
2018-08-31,98586,Pacific,,,,66,30,39
2018-08-31,98587,Grays Harbor,,,,66,30,39
2018-08-31,98588,Mason,4,1,3,66,30,39
2018-08-31,98589,Thurston,26,15,11,66,30,39
2018-08-31,98590,Pacific,3,3,,66,30,39
2018-08-31,98591,Lewis,6,3,3,66,30,39
2018-08-31,98592,Mason,10,6,4,66,30,39
2018-08-31,98593,Lewis,,,,66,30,39
2018-08-31,98595,Grays Harbor,5,2,3,66,30,39
2018-08-31,98596,Lewis,11,6,5,66,30,39
2018-08-31,98597,Thurston,67,32,35,66,30,39
2018-08-31,98601,Clark,5,3,2,66,30,39
2018-08-31,98602,Klickitat,,,,66,30,39
2018-08-31,98603,Cowlitz,4,1,3,66,30,39
2018-08-31,98604,Clark,124,80,44,66,30,39
2018-08-31,98605,Klickitat,1,1,,66,30,39
2018-08-31,98606,Clark,59,36,23,66,30,39
2018-08-31,98607,Clark,261,169,92,66,30,39
2018-08-31,98610,Skamania,2,,2,66,30,39
2018-08-31,98611,Cowlitz,10,4,6,66,30,39
2018-08-31,98612,Wahkiakum,3,2,1,66,30,39
2018-08-31,98613,Klickitat,2,1,1,66,30,39
2018-08-31,98614,Pacific,1,,1,66,30,39
2018-08-31,98616,Cowlitz,,,,66,30,39
2018-08-31,98617,Klickitat,4,1,3,66,30,39
2018-08-31,98619,Klickitat,3,1,2,66,30,39
2018-08-31,98620,Klickitat,7,1,6,66,30,39
2018-08-31,98621,Wahkiakum,1,,1,66,30,39
2018-08-31,98624,Pacific,5,4,1,66,30,39
2018-08-31,98625,Cowlitz,12,4,8,66,30,39
2018-08-31,98626,Cowlitz,33,16,17,66,30,39
2018-08-31,98628,Klickitat,,,,66,30,39
2018-08-31,98629,Clark,29,10,19,66,30,39
2018-08-31,98631,Pacific,8,5,3,66,30,39
2018-08-31,98632,Cowlitz,77,29,48,66,30,39
2018-08-31,98635,Klickitat,10,5,5,66,30,39
2018-08-31,98638,Pacific,1,1,,66,30,39
2018-08-31,98639,Skamania,,,,66,30,39
2018-08-31,98640,Pacific,22,13,9,66,30,39
2018-08-31,98641,Pacific,,,,66,30,39
2018-08-31,98642,Clark,99,49,50,66,30,39
2018-08-31,98643,Wahkiakum,,,,66,30,39
2018-08-31,98644,Pacific,3,1,2,66,30,39
2018-08-31,98645,Cowlitz,4,3,1,66,30,39
2018-08-31,98647,Wahkiakum,,,,66,30,39
2018-08-31,98648,Skamania,12,9,3,66,30,39
2018-08-31,98649,Cowlitz,1,,1,66,30,39
2018-08-31,98650,Klickitat,4,1,3,66,30,39
2018-08-31,98651,Skamania,3,2,1,66,30,39
2018-08-31,98660,Clark,46,28,18,66,30,39
2018-08-31,98661,Clark,142,76,66,66,30,39
2018-08-31,98662,Clark,82,47,35,66,30,39
2018-08-31,98663,Clark,48,32,16,66,30,39
2018-08-31,98664,Clark,100,57,43,66,30,39
2018-08-31,98665,Clark,103,68,35,66,30,39
2018-08-31,98670,Klickitat,,,,66,30,39
2018-08-31,98671,Clark,108,61,47,66,30,39
2018-08-31,98672,Klickitat,35,21,14,66,30,39
2018-08-31,98673,Klickitat,,,,66,30,39
2018-08-31,98674,Cowlitz,34,25,9,66,30,39
2018-08-31,98675,Clark,12,9,3,66,30,39
2018-08-31,98682,Clark,187,98,89,66,30,39
2018-08-31,98683,Clark,173,104,69,66,30,39
2018-08-31,98684,Clark,95,49,46,66,30,39
2018-08-31,98685,Clark,169,108,61,66,30,39
2018-08-31,98686,Clark,94,62,32,66,30,39
2018-08-31,98801,Chelan,63,43,20,66,30,39
2018-08-31,98802,Douglas,53,29,24,66,30,39
2018-08-31,98811,Chelan,,,,66,30,39
2018-08-31,98812,Okanogan,1,,1,66,30,39
2018-08-31,98813,Douglas,1,1,,66,30,39
2018-08-31,98814,Okanogan,2,,2,66,30,39
2018-08-31,98815,Chelan,7,3,4,66,30,39
2018-08-31,98816,Chelan,25,20,5,66,30,39
2018-08-31,98817,Chelan,,,,66,30,39
2018-08-31,98819,Okanogan,,,,66,30,39
2018-08-31,98821,Chelan,,,,66,30,39
2018-08-31,98822,Chelan,5,3,2,66,30,39
2018-08-31,98823,Grant,11,4,7,66,30,39
2018-08-31,98824,Grant,,,,66,30,39
2018-08-31,98826,Chelan,43,25,18,66,30,39
2018-08-31,98827,Okanogan,,,,66,30,39
2018-08-31,98828,Chelan,3,3,,66,30,39
2018-08-31,98829,Okanogan,,,,66,30,39
2018-08-31,98830,Douglas,1,1,,66,30,39
2018-08-31,98831,Chelan,8,8,,66,30,39
2018-08-31,98832,Grant,,,,66,30,39
2018-08-31,98833,Okanogan,3,3,,66,30,39
2018-08-31,98834,Okanogan,3,1,2,66,30,39
2018-08-31,98836,Chelan,,,,66,30,39
2018-08-31,98837,Grant,47,17,30,66,30,39
2018-08-31,98840,Okanogan,3,2,1,66,30,39
2018-08-31,98841,Okanogan,3,1,2,66,30,39
2018-08-31,98843,Douglas,15,10,5,66,30,39
2018-08-31,98844,Okanogan,,,,66,30,39
2018-08-31,98845,Douglas,1,1,,66,30,39
2018-08-31,98846,Okanogan,1,,1,66,30,39
2018-08-31,98847,Chelan,4,3,1,66,30,39
2018-08-31,98848,Grant,4,3,1,66,30,39
2018-08-31,98849,Okanogan,2,,2,66,30,39
2018-08-31,98850,Douglas,3,1,2,66,30,39
2018-08-31,98851,Grant,6,1,5,66,30,39
2018-08-31,98852,Chelan,,,,66,30,39
2018-08-31,98853,Grant,,,,66,30,39
2018-08-31,98855,Okanogan,5,4,1,66,30,39
2018-08-31,98856,Okanogan,5,1,4,66,30,39
2018-08-31,98857,Grant,2,,2,66,30,39
2018-08-31,98858,Douglas,4,3,1,66,30,39
2018-08-31,98859,Okanogan,,,,66,30,39
2018-08-31,98860,Grant,,,,66,30,39
2018-08-31,98862,Okanogan,6,1,5,66,30,39
2018-08-31,98901,Yakima,25,15,10,66,30,39
2018-08-31,98902,Yakima,42,17,25,66,30,39
2018-08-31,98903,Yakima,12,6,6,66,30,39
2018-08-31,98908,Yakima,58,26,32,66,30,39
2018-08-31,98921,Yakima,,,,66,30,39
2018-08-31,98922,Kittitas,26,16,10,66,30,39
2018-08-31,98923,Yakima,,,,66,30,39
2018-08-31,98925,Kittitas,8,6,2,66,30,39
2018-08-31,98926,Kittitas,33,15,18,66,30,39
2018-08-31,98929,Yakima,,,,66,30,39
2018-08-31,98930,Yakima,2,1,1,66,30,39
2018-08-31,98932,Yakima,2,1,1,66,30,39
2018-08-31,98933,Yakima,,,,66,30,39
2018-08-31,98934,Kittitas,2,1,1,66,30,39
2018-08-31,98935,Yakima,1,,1,66,30,39
2018-08-31,98936,Yakima,5,1,4,66,30,39
2018-08-31,98937,Yakima,3,,3,66,30,39
2018-08-31,98938,Yakima,1,1,,66,30,39
2018-08-31,98939,Yakima,,,,66,30,39
2018-08-31,98940,Kittitas,10,8,2,66,30,39
2018-08-31,98941,Kittitas,,,,66,30,39
2018-08-31,98942,Yakima,14,7,7,66,30,39
2018-08-31,98943,Kittitas,,,,66,30,39
2018-08-31,98944,Yakima,9,2,7,66,30,39
2018-08-31,98946,Kittitas,1,,1,66,30,39
2018-08-31,98947,Yakima,,,,66,30,39
2018-08-31,98948,Yakima,4,3,1,66,30,39
2018-08-31,98950,Kittitas,,,,66,30,39
2018-08-31,98951,Yakima,1,1,,66,30,39
2018-08-31,98952,Yakima,,,,66,30,39
2018-08-31,98953,Yakima,3,2,1,66,30,39
2018-08-31,99001,Spokane,5,2,3,66,30,39
2018-08-31,99003,Spokane,4,1,3,66,30,39
2018-08-31,99004,Spokane,32,13,19,66,30,39
2018-08-31,99005,Spokane,19,10,9,66,30,39
2018-08-31,99006,Spokane,15,3,12,66,30,39
2018-08-31,99008,Lincoln,3,1,2,66,30,39
2018-08-31,99009,Spokane,5,4,1,66,30,39
2018-08-31,99011,Spokane,1,,1,66,30,39
2018-08-31,99012,Spokane,1,,1,66,30,39
2018-08-31,99013,Stevens,3,1,2,66,30,39
2018-08-31,99016,Spokane,19,11,8,66,30,39
2018-08-31,99017,Whitman,1,,1,66,30,39
2018-08-31,99018,Spokane,,,,66,30,39
2018-08-31,99019,Spokane,30,16,14,66,30,39
2018-08-31,99020,Spokane,,,,66,30,39
2018-08-31,99021,Spokane,17,6,11,66,30,39
2018-08-31,99022,Spokane,11,4,7,66,30,39
2018-08-31,99023,Spokane,3,,3,66,30,39
2018-08-31,99025,Spokane,6,2,4,66,30,39
2018-08-31,99026,Stevens,21,15,6,66,30,39
2018-08-31,99027,Spokane,6,5,1,66,30,39
2018-08-31,99029,Lincoln,,,,66,30,39
2018-08-31,99030,Spokane,,,,66,30,39
2018-08-31,99031,Spokane,,,,66,30,39
2018-08-31,99032,Lincoln,,,,66,30,39
2018-08-31,99033,Whitman,1,,1,66,30,39
2018-08-31,99034,Stevens,,,,66,30,39
2018-08-31,99036,Spokane,,,,66,30,39
2018-08-31,99037,Spokane,17,9,8,66,30,39
2018-08-31,99039,Spokane,,,,66,30,39
2018-08-31,99040,Stevens,,,,66,30,39
2018-08-31,99101,Stevens,2,1,1,66,30,39
2018-08-31,99102,Whitman,1,,1,66,30,39
2018-08-31,99103,Lincoln,,,,66,30,39
2018-08-31,99105,Adams,,,,66,30,39
2018-08-31,99109,Stevens,2,1,1,66,30,39
2018-08-31,99110,Stevens,,,,66,30,39
2018-08-31,99111,Whitman,5,4,1,66,30,39
2018-08-31,99113,Whitman,1,,1,66,30,39
2018-08-31,99114,Stevens,16,7,9,66,30,39
2018-08-31,99115,Grant,4,4,,66,30,39
2018-08-31,99116,Douglas,,,,66,30,39
2018-08-31,99117,Lincoln,,,,66,30,39
2018-08-31,99118,Ferry,2,,2,66,30,39
2018-08-31,99119,Pend Oreille,,,,66,30,39
2018-08-31,99121,Ferry,,,,66,30,39
2018-08-31,99122,Lincoln,3,,3,66,30,39
2018-08-31,99123,Grant,,,,66,30,39
2018-08-31,99124,Okanogan,,,,66,30,39
2018-08-31,99125,Whitman,2,1,1,66,30,39
2018-08-31,99126,Stevens,3,,3,66,30,39
2018-08-31,99128,Whitman,,,,66,30,39
2018-08-31,99129,Stevens,,,,66,30,39
2018-08-31,99130,Whitman,,,,66,30,39
2018-08-31,99131,Stevens,,,,66,30,39
2018-08-31,99133,Grant,3,1,2,66,30,39
2018-08-31,99134,Lincoln,3,3,,66,30,39
2018-08-31,99135,Grant,,,,66,30,39
2018-08-31,99136,Whitman,,,,66,30,39
2018-08-31,99137,Stevens,,,,66,30,39
2018-08-31,99138,Ferry,,,,66,30,39
2018-08-31,99139,Pend Oreille,,,,66,30,39
2018-08-31,99140,Ferry,,,,66,30,39
2018-08-31,99141,Stevens,4,1,3,66,30,39
2018-08-31,99143,Whitman,,,,66,30,39
2018-08-31,99144,Lincoln,,,,66,30,39
2018-08-31,99146,Ferry,,,,66,30,39
2018-08-31,99147,Lincoln,,,,66,30,39
2018-08-31,99148,Stevens,4,,4,66,30,39
2018-08-31,99149,Whitman,,,,66,30,39
2018-08-31,99150,Ferry,,,,66,30,39
2018-08-31,99151,Stevens,,,,66,30,39
2018-08-31,99152,Pend Oreille,,,,66,30,39
2018-08-31,99153,Pend Oreille,,,,66,30,39
2018-08-31,99154,Lincoln,,,,66,30,39
2018-08-31,99155,Okanogan,,,,66,30,39
2018-08-31,99156,Pend Oreille,9,4,5,66,30,39
2018-08-31,99157,Stevens,,,,66,30,39
2018-08-31,99158,Whitman,,,,66,30,39
2018-08-31,99159,Lincoln,,,,66,30,39
2018-08-31,99160,Ferry,,,,66,30,39
2018-08-31,99161,Whitman,6,4,2,66,30,39
2018-08-31,99163,Whitman,32,11,21,66,30,39
2018-08-31,99164,Whitman,,,,66,30,39
2018-08-31,99166,Ferry,2,2,,66,30,39
2018-08-31,99167,Stevens,,,,66,30,39
2018-08-31,99169,Adams,4,2,2,66,30,39
2018-08-31,99170,Whitman,,,,66,30,39
2018-08-31,99171,Whitman,,,,66,30,39
2018-08-31,99173,Stevens,1,1,,66,30,39
2018-08-31,99174,Whitman,,,,66,30,39
2018-08-31,99176,Whitman,,,,66,30,39
2018-08-31,99179,Whitman,,,,66,30,39
2018-08-31,99180,Pend Oreille,1,1,,66,30,39
2018-08-31,99181,Stevens,,,,66,30,39
2018-08-31,99185,Lincoln,,,,66,30,39
2018-08-31,99201,Spokane,20,12,8,66,30,39
2018-08-31,99202,Spokane,22,13,9,66,30,39
2018-08-31,99203,Spokane,66,43,23,66,30,39
2018-08-31,99204,Spokane,18,11,7,66,30,39
2018-08-31,99205,Spokane,45,19,26,66,30,39
2018-08-31,99206,Spokane,40,23,17,66,30,39
2018-08-31,99207,Spokane,29,15,14,66,30,39
2018-08-31,99208,Spokane,79,38,41,66,30,39
2018-08-31,99212,Spokane,34,13,21,66,30,39
2018-08-31,99216,Spokane,23,13,10,66,30,39
2018-08-31,99217,Spokane,25,10,15,66,30,39
2018-08-31,99218,Spokane,9,3,6,66,30,39
2018-08-31,99223,Spokane,72,44,28,66,30,39
2018-08-31,99224,Spokane,47,25,22,66,30,39
2018-08-31,99301,Franklin,105,49,56,66,30,39
2018-08-31,99320,Benton,21,10,11,66,30,39
2018-08-31,99321,Grant,,,,66,30,39
2018-08-31,99322,Klickitat,,,,66,30,39
2018-08-31,99323,Walla Walla,2,,2,66,30,39
2018-08-31,99324,Walla Walla,15,5,10,66,30,39
2018-08-31,99326,Franklin,4,1,3,66,30,39
2018-08-31,99328,Columbia,4,2,2,66,30,39
2018-08-31,99329,Walla Walla,,,,66,30,39
2018-08-31,99330,Franklin,,,,66,30,39
2018-08-31,99333,Whitman,,,,66,30,39
2018-08-31,99335,Franklin,,,,66,30,39
2018-08-31,99336,Benton,66,29,37,66,30,39
2018-08-31,99337,Benton,61,33,28,66,30,39
2018-08-31,99338,Benton,57,27,30,66,30,39
2018-08-31,99341,Adams,,,,66,30,39
2018-08-31,99343,Franklin,2,,2,66,30,39
2018-08-31,99344,Adams,9,6,3,66,30,39
2018-08-31,99345,Benton,,,,66,30,39
2018-08-31,99346,Benton,,,,66,30,39
2018-08-31,99347,Garfield,1,,1,66,30,39
2018-08-31,99348,Walla Walla,,,,66,30,39
2018-08-31,99349,Grant,7,1,6,66,30,39
2018-08-31,99350,Benton,4,1,3,66,30,39
2018-08-31,99352,Benton,105,59,46,66,30,39
2018-08-31,99353,Benton,36,20,16,66,30,39
2018-08-31,99354,Benton,70,27,43,66,30,39
2018-08-31,99356,Klickitat,,,,66,30,39
2018-08-31,99357,Grant,2,1,1,66,30,39
2018-08-31,99359,Columbia,,,,66,30,39
2018-08-31,99360,Walla Walla,1,,1,66,30,39
2018-08-31,99361,Walla Walla,3,2,1,66,30,39
2018-08-31,99362,Walla Walla,64,27,37,66,30,39
2018-08-31,99363,Walla Walla,,,,66,30,39
2018-08-31,99371,Adams,,,,66,30,39
2018-08-31,99401,Asotin,2,2,,66,30,39
2018-08-31,99402,Asotin,3,2,1,66,30,39
2018-08-31,99403,Asotin,17,9,8,66,30,39
2018-09-30,98001,King,146,66,80,66,30,39
2018-09-30,98002,King,59,32,27,66,30,39
2018-09-30,98003,King,106,49,57,66,30,39
2018-09-30,98004,King,728,560,168,66,30,39
2018-09-30,98005,King,333,249,84,66,30,39
2018-09-30,98006,King,650,503,147,66,30,39
2018-09-30,98007,King,323,266,57,66,30,39
2018-09-30,98008,King,431,329,102,66,30,39
2018-09-30,98010,King,41,24,17,66,30,39
2018-09-30,98011,King,307,205,102,66,30,39
2018-09-30,98012,Snohomish,619,440,179,66,30,39
2018-09-30,98014,King,105,71,34,66,30,39
2018-09-30,98019,King,143,98,45,66,30,39
2018-09-30,98020,Snohomish,213,143,70,66,30,39
2018-09-30,98021,Snohomish,310,225,85,66,30,39
2018-09-30,98022,King,69,19,50,66,30,39
2018-09-30,98023,King,168,93,75,66,30,39
2018-09-30,98024,King,207,144,63,66,30,39
2018-09-30,98026,Snohomish,257,176,81,66,30,39
2018-09-30,98027,King,412,275,137,66,30,39
2018-09-30,98028,King,275,198,77,66,30,39
2018-09-30,98029,King,420,323,97,66,30,39
2018-09-30,98030,King,4,3,1,66,30,39
2018-09-30,98031,King,208,119,89,66,30,39
2018-09-30,98032,King,122,62,60,66,30,39
2018-09-30,98033,King,773,601,172,66,30,39
2018-09-30,98034,King,537,408,129,66,30,39
2018-09-30,98036,Snohomish,231,153,78,66,30,39
2018-09-30,98037,Snohomish,123,81,42,66,30,39
2018-09-30,98038,King,225,126,99,66,30,39
2018-09-30,98039,King,100,78,22,66,30,39
2018-09-30,98040,King,677,503,174,66,30,39
2018-09-30,98042,King,248,141,107,66,30,39
2018-09-30,98043,Snohomish,90,59,31,66,30,39
2018-09-30,98045,King,133,87,46,66,30,39
2018-09-30,98047,King,14,9,5,66,30,39
2018-09-30,98050,King,,,,66,30,39
2018-09-30,98051,King,32,21,11,66,30,39
2018-09-30,98052,King,1158,895,263,66,30,39
2018-09-30,98053,King,557,449,108,66,30,39
2018-09-30,98055,King,184,91,93,66,30,39
2018-09-30,98056,King,253,170,83,66,30,39
2018-09-30,98057,King,8,3,5,66,30,39
2018-09-30,98058,King,238,140,98,66,30,39
2018-09-30,98059,King,390,267,123,66,30,39
2018-09-30,98065,King,85,52,33,66,30,39
2018-09-30,98068,Kittitas,4,4,,66,30,39
2018-09-30,98070,King,176,122,54,66,30,39
2018-09-30,98072,King,704,538,166,66,30,39
2018-09-30,98074,King,595,457,138,66,30,39
2018-09-30,98075,King,505,419,86,66,30,39
2018-09-30,98077,King,19,17,2,66,30,39
2018-09-30,98087,Snohomish,139,89,50,66,30,39
2018-09-30,98092,King,174,85,89,66,30,39
2018-09-30,98101,King,109,75,34,66,30,39
2018-09-30,98102,King,190,129,61,66,30,39
2018-09-30,98103,King,571,410,161,66,30,39
2018-09-30,98104,King,168,112,56,66,30,39
2018-09-30,98105,King,330,239,91,66,30,39
2018-09-30,98106,King,149,98,51,66,30,39
2018-09-30,98107,King,251,184,67,66,30,39
2018-09-30,98108,King,119,82,37,66,30,39
2018-09-30,98109,King,260,184,76,66,30,39
2018-09-30,98110,Kitsap,482,320,162,66,30,39
2018-09-30,98112,King,467,315,152,66,30,39
2018-09-30,98115,King,663,451,212,66,30,39
2018-09-30,98116,King,282,185,97,66,30,39
2018-09-30,98117,King,445,312,133,66,30,39
2018-09-30,98118,King,287,192,95,66,30,39
2018-09-30,98119,King,231,148,83,66,30,39
2018-09-30,98121,King,209,96,113,66,30,39
2018-09-30,98122,King,337,200,137,66,30,39
2018-09-30,98125,King,354,242,112,66,30,39
2018-09-30,98126,King,203,127,76,66,30,39
2018-09-30,98133,King,306,209,97,66,30,39
2018-09-30,98134,King,30,18,12,66,30,39
2018-09-30,98136,King,169,93,76,66,30,39
2018-09-30,98144,King,282,185,97,66,30,39
2018-09-30,98146,King,145,86,59,66,30,39
2018-09-30,98148,King,54,39,15,66,30,39
2018-09-30,98154,King,,,,66,30,39
2018-09-30,98155,King,318,227,91,66,30,39
2018-09-30,98158,King,1,,1,66,30,39
2018-09-30,98164,King,,,,66,30,39
2018-09-30,98166,King,160,107,53,66,30,39
2018-09-30,98168,King,102,51,51,66,30,39
2018-09-30,98174,King,,,,66,30,39
2018-09-30,98177,King,296,211,85,66,30,39
