OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790479118091|53009000800|Census Tract 8|3145131|0|G5020|S|20740479118091|53009000800|Census Tract 8|3145131|0|G5020|S|3145131|0
20790479118095|53009000900|Census Tract 9|2320319|543601|G5020|S|20740479118095|53009000900|Census Tract 9|2319385|0|G5020|S|2319385|0
20790479118095|53009000900|Census Tract 9|2320319|543601|G5020|S|20740479118106|53009001000|Census Tract 10|1783302|0|G5020|S|934|0
20790479118095|53009000900|Census Tract 9|2320319|543601|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|543601
20790479118106|53009001000|Census Tract 10|1782368|1946998|G5020|S|20740479118106|53009001000|Census Tract 10|1783302|0|G5020|S|1782368|0
20790479118106|53009001000|Census Tract 10|1782368|1946998|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|1946998
20790479118103|53009001100|Census Tract 11|11069938|4358|G5020|S|20740479118103|53009001100|Census Tract 11|11069842|4358|G5020|S|11069395|4358
20790479118103|53009001100|Census Tract 11|11069938|4358|G5020|S|20740479118094|53009001500|Census Tract 15|510423545|2293425|G5020|S|543|0
20790479118099|53009001200|Census Tract 12|6609621|1225842|G5020|S|20740479118099|53009001200|Census Tract 12|6621291|0|G5020|S|6609621|0
20790479118099|53009001200|Census Tract 12|6609621|1225842|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|1225842
20790479118088|53009001300|Census Tract 13|10042822|3046375|G5020|S|20740479118099|53009001200|Census Tract 12|6621291|0|G5020|S|11670|0
20790479118088|53009001300|Census Tract 13|10042822|3046375|G5020|S|20740479118088|53009001300|Census Tract 13|9973582|0|G5020|S|9973582|0
20790479118088|53009001300|Census Tract 13|10042822|3046375|G5020|S|20740479118096|53009001400|Census Tract 14|92522374|79300|G5020|S|57570|0
20790479118088|53009001300|Census Tract 13|10042822|3046375|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|3046375
20790479118096|53009001400|Census Tract 14|92521267|2668182|G5020|S|20740479118096|53009001400|Census Tract 14|92522374|79300|G5020|S|92464804|79300
20790479118096|53009001400|Census Tract 14|92521267|2668182|G5020|S|20740479118094|53009001500|Census Tract 15|510423545|2293425|G5020|S|56463|0
20790479118096|53009001400|Census Tract 14|92521267|2668182|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|2588882
20790479118094|53009001500|Census Tract 15|509949165|4634888|G5020|S|20740479118098|53009000600|Census Tract 6|1066422545|24355444|G5020|S|224080|74513
20790479118094|53009001500|Census Tract 15|509949165|4634888|G5020|S|20740479118093|53009000700|Census Tract 7|12332545|76957|G5020|S|33955|554
20790479118094|53009001500|Census Tract 15|509949165|4634888|G5020|S|20740479118103|53009001100|Census Tract 11|11069842|4358|G5020|S|447|0
20790479118094|53009001500|Census Tract 15|509949165|4634888|G5020|S|20740479118094|53009001500|Census Tract 15|510423545|2293425|G5020|S|509690683|2290236
20790479118094|53009001500|Census Tract 15|509949165|4634888|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|2269585
20790479118105|53009001600|Census Tract 16|21592071|4787643|G5020|S|20740479118105|53009001600|Census Tract 16|21592071|0|G5020|S|21592071|0
20790479118105|53009001600|Census Tract 16|21592071|4787643|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|4787643
2079015503997251|53009001701|Census Tract 17.01|10847625|0|G5020|S|20740479118097|53009001700|Census Tract 17|32360230|0|G5020|S|10847625|0
2079015503997305|53009001702|Census Tract 17.02|20814604|12141012|G5020|S|20740479118097|53009001700|Census Tract 17|32360230|0|G5020|S|20814604|0
2079015503997305|53009001702|Census Tract 17.02|20814604|12141012|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|12141012
20790479118092|53009001800|Census Tract 18|222533196|0|G5020|S|20740479118094|53009001500|Census Tract 15|510423545|2293425|G5020|S|517898|0
20790479118092|53009001800|Census Tract 18|222533196|0|G5020|S|20740479118097|53009001700|Census Tract 17|32360230|0|G5020|S|698001|0
20790479118092|53009001800|Census Tract 18|222533196|0|G5020|S|20740479118092|53009001800|Census Tract 18|221318005|0|G5020|S|221317297|0
2079015503997287|53009001901|Census Tract 19.01|17224406|0|G5020|S|20740479118102|53009001900|Census Tract 19|37267272|0|G5020|S|17224406|0
2079015503997318|53009001902|Census Tract 19.02|22112914|10440217|G5020|S|20740479118102|53009001900|Census Tract 19|37267272|0|G5020|S|20037920|0
2079015503997318|53009001902|Census Tract 19.02|22112914|10440217|G5020|S|20740479118100|53009002000|Census Tract 20|20740368|0|G5020|S|2074994|0
2079015503997318|53009001902|Census Tract 19.02|22112914|10440217|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|10440217
2079015503997224|53009002001|Census Tract 20.01|6039794|0|G5020|S|20740479118102|53009001900|Census Tract 19|37267272|0|G5020|S|1943|0
2079015503997224|53009002001|Census Tract 20.01|6039794|0|G5020|S|20740479118100|53009002000|Census Tract 20|20740368|0|G5020|S|6037851|0
2079015503997222|53009002002|Census Tract 20.02|12967991|636747|G5020|S|20740479118102|53009001900|Census Tract 19|37267272|0|G5020|S|3003|0
2079015503997222|53009002002|Census Tract 20.02|12967991|636747|G5020|S|20740479118100|53009002000|Census Tract 20|20740368|0|G5020|S|12612311|0
2079015503997222|53009002002|Census Tract 20.02|12967991|636747|G5020|S|20740479118086|53009002300|Census Tract 23|289855786|63712|G5020|S|352677|0
2079015503997222|53009002002|Census Tract 20.02|12967991|636747|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|636747
20790479118087|53009002100|Census Tract 21|3783826|0|G5020|S|20740479118100|53009002000|Census Tract 20|20740368|0|G5020|S|13850|0
20790479118087|53009002100|Census Tract 21|3783826|0|G5020|S|20740479118087|53009002100|Census Tract 21|3769976|0|G5020|S|3769976|0
2079015503997220|53009002301|Census Tract 23.01|53225989|9262483|G5020|S|20740479118086|53009002300|Census Tract 23|289855786|63712|G5020|S|53223712|58615
2079015503997220|53009002301|Census Tract 23.01|53225989|9262483|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|9203868
2079015503997220|53009002301|Census Tract 23.01|53225989|9262483|G5020|S|20740479856735|53031950500|Census Tract 9505|160768892|256038150|G5020|S|2277|0
2079015503997227|53009002302|Census Tract 23.02|236341521|940292|G5020|S|20740479118092|53009001800|Census Tract 18|221318005|0|G5020|S|708|0
2079015503997227|53009002302|Census Tract 23.02|236341521|940292|G5020|S|20740479118100|53009002000|Census Tract 20|20740368|0|G5020|S|1362|0
2079015503997227|53009002302|Census Tract 23.02|236341521|940292|G5020|S|20740479118086|53009002300|Census Tract 23|289855786|63712|G5020|S|236273008|5097
2079015503997227|53009002302|Census Tract 23.02|236341521|940292|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|934637
2079015503997227|53009002302|Census Tract 23.02|236341521|940292|G5020|S|20740479856738|53031950202|Census Tract 9502.02|251415119|80634022|G5020|S|66443|558
2079015503997211|53009002400|Census Tract 24|1991877214|140605578|G5020|S|20740479118101|53009000200|Census Tract 2|928962189|32608364|G5020|S|928576912|32608364
2079015503997211|53009002400|Census Tract 24|1991877214|140605578|G5020|S|20740479118089|53009000300|Census Tract 3|59399809|93589|G5020|S|1937756|0
2079015503997211|53009002400|Census Tract 24|1991877214|140605578|G5020|S|207403717924259|53009000400|Census Tract 4|1061324847|6248305|G5020|S|1061318518|6243093
2079015503997211|53009002400|Census Tract 24|1991877214|140605578|G5020|S|20740479118104|53009940000|Census Tract 9400|110015450|462077|G5020|S|39758|0
2079015503997211|53009002400|Census Tract 24|1991877214|140605578|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|4270|101754121
20790479118104|53009940000|Census Tract 9400|110360969|35581915|G5020|S|20740479118101|53009000200|Census Tract 2|928962189|32608364|G5020|S|385277|0
20790479118104|53009940000|Census Tract 9400|110360969|35581915|G5020|S|20740479118104|53009940000|Census Tract 9400|110015450|462077|G5020|S|109975692|462077
20790479118104|53009940000|Census Tract 9400|110360969|35581915|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|35119838
207903718040470|53009990100|Census Tract 9901|0|2124008512|G5020|S|207403718040470|53009990100|Census Tract 9901|27784|2343118332|G5020|S|0|2124008512
20790231900509|53011040101|Census Tract 401.01|333648925|16621408|G5020|S|20740231900509|53011040101|Census Tract 401.01|333693398|16621348|G5020|S|333647875|16621125
20790231900509|53011040101|Census Tract 401.01|333648925|16621408|G5020|S|207403716911453|53015001501|Census Tract 15.01|405447751|15678330|G5020|S|0|283
20790231900509|53011040101|Census Tract 401.01|333648925|16621408|G5020|S|20740254116457|53059950100|Census Tract 9501|3567234511|34843590|G5020|S|1050|0
20790231897098|53011040102|Census Tract 401.02|53817000|42966|G5020|S|20740231897098|53011040102|Census Tract 401.02|53817000|42966|G5020|S|53817000|42966
20790231897110|53011040201|Census Tract 402.01|59070416|1483751|G5020|S|20740231897110|53011040201|Census Tract 402.01|59812685|1589406|G5020|S|59051422|1463573
20790231897110|53011040201|Census Tract 402.01|59070416|1483751|G5020|S|20740231900302|53011040202|Census Tract 402.02|69878625|447698|G5020|S|7005|51
20790231897110|53011040201|Census Tract 402.01|59070416|1483751|G5020|S|207403716911453|53015001501|Census Tract 15.01|405447751|15678330|G5020|S|11989|12022
20790231897110|53011040201|Census Tract 402.01|59070416|1483751|G5020|S|207403716911442|53015001502|Census Tract 15.02|71992846|9153641|G5020|S|0|8105
20790231900302|53011040202|Census Tract 402.02|69875465|444729|G5020|S|20740231900302|53011040202|Census Tract 402.02|69878625|447698|G5020|S|69871620|443309
20790231900302|53011040202|Census Tract 402.02|69875465|444729|G5020|S|207403716911453|53015001501|Census Tract 15.01|405447751|15678330|G5020|S|3845|1420
20790231900314|53011040203|Census Tract 402.03|61585092|219341|G5020|S|20740231900314|53011040203|Census Tract 402.03|61519666|218859|G5020|S|61518424|218124
20790231900314|53011040203|Census Tract 402.03|61585092|219341|G5020|S|20740231897143|53011040403|Census Tract 404.03|42503462|136485|G5020|S|66668|1217
207903716915539|53011040301|Census Tract 403.01|28371546|911580|G5020|S|20740231897110|53011040201|Census Tract 402.01|59812685|1589406|G5020|S|0|141
207903716915539|53011040301|Census Tract 403.01|28371546|911580|G5020|S|207403716915539|53011040301|Census Tract 403.01|28371546|911439|G5020|S|28371546|911439
2079015504304676|53011040303|Census Tract 403.03|21730778|21914|G5020|S|207403716915505|53011040302|Census Tract 403.02|58554036|6552135|G5020|S|21730778|21914
2079015504304674|53011040304|Census Tract 403.04|16335340|675863|G5020|S|207403716915505|53011040302|Census Tract 403.02|58554036|6552135|G5020|S|16283919|675863
2079015504304674|53011040304|Census Tract 403.04|16335340|675863|G5020|S|20740231900532|53011040905|Census Tract 409.05|26258599|119584|G5020|S|51421|0
2079015504304672|53011040305|Census Tract 403.05|20538528|5854358|G5020|S|207403716915505|53011040302|Census Tract 403.02|58554036|6552135|G5020|S|20538528|5854358
20790231897143|53011040403|Census Tract 404.03|42438036|136003|G5020|S|20740231900314|53011040203|Census Tract 402.03|61519666|218859|G5020|S|1242|735
20790231897143|53011040403|Census Tract 404.03|42438036|136003|G5020|S|20740231897143|53011040403|Census Tract 404.03|42503462|136485|G5020|S|42436794|135268
20790231900155|53011040407|Census Tract 404.07|5736083|0|G5020|S|20740231900155|53011040407|Census Tract 404.07|5736083|0|G5020|S|5736083|0
20790231900131|53011040408|Census Tract 404.08|20318884|6272|G5020|S|20740231900131|53011040408|Census Tract 404.08|20318109|6272|G5020|S|20318109|6272
20790231900131|53011040408|Census Tract 404.08|20318884|6272|G5020|S|207403716915514|53011040710|Census Tract 407.10|27881734|0|G5020|S|775|0
207903716915535|53011040409|Census Tract 404.09|8228300|0|G5020|S|207403716915535|53011040409|Census Tract 404.09|8280665|0|G5020|S|8228300|0
207903716915536|53011040411|Census Tract 404.11|2033731|0|G5020|S|207403716915535|53011040409|Census Tract 404.09|8280665|0|G5020|S|52365|0
207903716915536|53011040411|Census Tract 404.11|2033731|0|G5020|S|207403716915536|53011040411|Census Tract 404.11|2017308|0|G5020|S|1981366|0
207903716915507|53011040412|Census Tract 404.12|3957749|0|G5020|S|207403716915507|53011040412|Census Tract 404.12|3934860|0|G5020|S|3934860|0
207903716915507|53011040412|Census Tract 404.12|3957749|0|G5020|S|20740231900532|53011040905|Census Tract 409.05|26258599|119584|G5020|S|16779|0
207903716915507|53011040412|Census Tract 404.12|3957749|0|G5020|S|207403716915506|53011040910|Census Tract 409.10|6958161|0|G5020|S|6110|0
207903716915510|53011040413|Census Tract 404.13|6561903|0|G5020|S|207403716915510|53011040413|Census Tract 404.13|6561903|0|G5020|S|6561903|0
207903716915508|53011040414|Census Tract 404.14|12715186|0|G5020|S|207403716915508|53011040414|Census Tract 404.14|12715186|0|G5020|S|12715186|0
207903716915540|53011040415|Census Tract 404.15|3596133|0|G5020|S|207403716915540|53011040415|Census Tract 404.15|3596133|0|G5020|S|3596133|0
207903716915509|53011040416|Census Tract 404.16|20039349|102869|G5020|S|207403716915509|53011040416|Census Tract 404.16|20039349|102869|G5020|S|20039349|102869
20790231900246|53011040504|Census Tract 405.04|194574980|96938|G5020|S|20740231900246|53011040504|Census Tract 405.04|194524956|96938|G5020|S|194523841|96938
20790231900246|53011040504|Census Tract 405.04|194574980|96938|G5020|S|207403716915513|53011040511|Census Tract 405.11|86138454|10974|G5020|S|51139|0
20790231900177|53011040505|Census Tract 405.05|39887643|0|G5020|S|20740231900177|53011040505|Census Tract 405.05|39887643|0|G5020|S|39887643|0
20790231900200|53011040507|Census Tract 405.07|25502164|8119338|G5020|S|20740231900200|53011040507|Census Tract 405.07|25459689|8130632|G5020|S|25445385|8119338
20790231900200|53011040507|Census Tract 405.07|25502164|8119338|G5020|S|20740231900212|53011040508|Census Tract 405.08|6404066|92672|G5020|S|56779|0
20790231900224|53011040509|Census Tract 405.09|1926683|817590|G5020|S|20740231900200|53011040507|Census Tract 405.07|25459689|8130632|G5020|S|14304|11294
20790231900224|53011040509|Census Tract 405.09|1926683|817590|G5020|S|20740231900224|53011040509|Census Tract 405.09|1902792|803770|G5020|S|1902792|803770
20790231900224|53011040509|Census Tract 405.09|1926683|817590|G5020|S|207403716915538|53011040510|Census Tract 405.10|47116233|373457|G5020|S|6345|2526
20790231900224|53011040509|Census Tract 405.09|1926683|817590|G5020|S|20740231900280|53011041500|Census Tract 415|3608463|1197004|G5020|S|3242|0
207903716915538|53011040510|Census Tract 405.10|47114563|370931|G5020|S|20740231900212|53011040508|Census Tract 405.08|6404066|92672|G5020|S|9525|0
207903716915538|53011040510|Census Tract 405.10|47114563|370931|G5020|S|207403716915538|53011040510|Census Tract 405.10|47116233|373457|G5020|S|47104492|370931
207903716915538|53011040510|Census Tract 405.10|47114563|370931|G5020|S|20740231897155|53011040603|Census Tract 406.03|55559754|0|G5020|S|546|0
207903716915513|53011040511|Census Tract 405.11|86087482|10974|G5020|S|207403716915513|53011040511|Census Tract 405.11|86138454|10974|G5020|S|86087161|10974
207903716915513|53011040511|Census Tract 405.11|86087482|10974|G5020|S|20740231897155|53011040603|Census Tract 406.03|55559754|0|G5020|S|321|0
2079015504304712|53011040512|Census Tract 405.12|2650186|0|G5020|S|20740231900212|53011040508|Census Tract 405.08|6404066|92672|G5020|S|2650186|0
2079015504304708|53011040513|Census Tract 405.13|3687826|92672|G5020|S|20740231900212|53011040508|Census Tract 405.08|6404066|92672|G5020|S|3687576|92672
2079015504304708|53011040513|Census Tract 405.13|3687826|92672|G5020|S|207403716915538|53011040510|Census Tract 405.10|47116233|373457|G5020|S|250|0
20790231897155|53011040603|Census Tract 406.03|55555418|0|G5020|S|207403716915513|53011040511|Census Tract 405.11|86138454|10974|G5020|S|154|0
20790231897155|53011040603|Census Tract 406.03|55555418|0|G5020|S|20740231897155|53011040603|Census Tract 406.03|55559754|0|G5020|S|55555264|0
20790231900120|53011040604|Census Tract 406.04|22110544|0|G5020|S|20740231900120|53011040604|Census Tract 406.04|22106617|0|G5020|S|22105695|0
20790231900120|53011040604|Census Tract 406.04|22110544|0|G5020|S|207403716915517|53011041327|Census Tract 413.27|7381064|0|G5020|S|4849|0
20790231900292|53011040605|Census Tract 406.05|21102617|632430|G5020|S|20740231900292|53011040605|Census Tract 406.05|21102360|632430|G5020|S|21102360|632430
20790231900292|53011040605|Census Tract 406.05|21102617|632430|G5020|S|207403716915519|53011040608|Census Tract 406.08|9571326|623560|G5020|S|257|0
207903716915519|53011040608|Census Tract 406.08|9571069|623560|G5020|S|207403716915519|53011040608|Census Tract 406.08|9571326|623560|G5020|S|9571069|623560
207903716915532|53011040609|Census Tract 406.09|3244924|0|G5020|S|207403716915532|53011040609|Census Tract 406.09|3244924|0|G5020|S|3244924|0
207903716915531|53011040610|Census Tract 406.10|2983967|62122|G5020|S|207403716915531|53011040610|Census Tract 406.10|2983967|62122|G5020|S|2983967|62122
20790231900359|53011040703|Census Tract 407.03|4780282|0|G5020|S|20740231900359|53011040703|Census Tract 407.03|4839426|0|G5020|S|4780282|0
20790231900323|53011040706|Census Tract 407.06|1891318|0|G5020|S|20740231900323|53011040706|Census Tract 407.06|1891318|0|G5020|S|1891318|0
207903716915530|53011040707|Census Tract 407.07|1649911|0|G5020|S|207403716915530|53011040707|Census Tract 407.07|1674830|0|G5020|S|1649911|0
