time,zip,county,gas_price,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev,n_evse
2020-06-30,98648,Skamania,2.574,24.0,16.0,8.0,86,36,53,1
2020-06-30,98649,Cowlitz,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,98650,Klickitat,2.574,9.0,7.0,2.0,86,36,53,0
2020-06-30,98651,Skamania,2.574,4.0,2.0,2.0,86,36,53,0
2020-06-30,98660,Clark,2.574,92.0,69.0,23.0,86,36,53,2
2020-06-30,98661,Clark,2.574,200.0,127.0,73.0,86,36,53,1
2020-06-30,98662,Clark,2.574,140.0,80.0,60.0,86,36,53,8
2020-06-30,98663,Clark,2.574,80.0,54.0,26.0,86,36,53,4
2020-06-30,98664,Clark,2.574,146.0,91.0,55.0,86,36,53,1
2020-06-30,98665,Clark,2.574,153.0,102.0,51.0,86,36,53,1
2020-06-30,98670,Klickitat,2.574,,,,86,36,53,0
2020-06-30,98671,Clark,2.574,189.0,118.0,71.0,86,36,53,0
2020-06-30,98672,Klickitat,2.574,46.0,34.0,12.0,86,36,53,0
2020-06-30,98673,Klickitat,2.574,,,,86,36,53,0
2020-06-30,98674,Cowlitz,2.574,50.0,36.0,14.0,86,36,53,0
2020-06-30,98675,Clark,2.574,15.0,12.0,3.0,86,36,53,0
2020-06-30,98682,Clark,2.574,267.0,167.0,100.0,86,36,53,0
2020-06-30,98683,Clark,2.574,240.0,156.0,84.0,86,36,53,3
2020-06-30,98684,Clark,2.574,151.0,104.0,47.0,86,36,53,3
2020-06-30,98685,Clark,2.574,252.0,178.0,74.0,86,36,53,2
2020-06-30,98686,Clark,2.574,147.0,98.0,49.0,86,36,53,3
2020-06-30,98801,Chelan,2.574,109.0,84.0,25.0,86,36,53,10
2020-06-30,98802,Douglas,2.574,75.0,45.0,30.0,86,36,53,3
2020-06-30,98811,Chelan,2.574,,,,86,36,53,0
2020-06-30,98812,Okanogan,2.574,2.0,2.0,,86,36,53,0
2020-06-30,98813,Douglas,2.574,1.0,1.0,,86,36,53,1
2020-06-30,98814,Okanogan,2.574,4.0,1.0,3.0,86,36,53,0
2020-06-30,98815,Chelan,2.574,23.0,16.0,7.0,86,36,53,0
2020-06-30,98816,Chelan,2.574,37.0,27.0,10.0,86,36,53,4
2020-06-30,98817,Chelan,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98819,Okanogan,2.574,1.0,,1.0,86,36,53,0
2020-06-30,98821,Chelan,2.574,,,,86,36,53,0
2020-06-30,98822,Chelan,2.574,8.0,5.0,3.0,86,36,53,0
2020-06-30,98823,Grant,2.574,15.0,6.0,9.0,86,36,53,0
2020-06-30,98824,Grant,2.574,,,,86,36,53,0
2020-06-30,98826,Chelan,2.574,79.0,58.0,21.0,86,36,53,6
2020-06-30,98827,Okanogan,2.574,,,,86,36,53,0
2020-06-30,98828,Chelan,2.574,8.0,8.0,,86,36,53,0
2020-06-30,98829,Okanogan,2.574,,,,86,36,53,0
2020-06-30,98830,Douglas,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98831,Chelan,2.574,13.0,11.0,2.0,86,36,53,3
2020-06-30,98832,Grant,2.574,,,,86,36,53,0
2020-06-30,98833,Okanogan,2.574,5.0,5.0,,86,36,53,1
2020-06-30,98834,Okanogan,2.574,3.0,1.0,2.0,86,36,53,0
2020-06-30,98836,Chelan,2.574,,,,86,36,53,0
2020-06-30,98837,Grant,2.574,62.0,26.0,36.0,86,36,53,4
2020-06-30,98840,Okanogan,2.574,7.0,6.0,1.0,86,36,53,0
2020-06-30,98841,Okanogan,2.574,5.0,1.0,4.0,86,36,53,1
2020-06-30,98843,Douglas,2.574,21.0,16.0,5.0,86,36,53,0
2020-06-30,98844,Okanogan,2.574,2.0,2.0,,86,36,53,2
2020-06-30,98845,Douglas,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98846,Okanogan,2.574,2.0,,2.0,86,36,53,1
2020-06-30,98847,Chelan,2.574,7.0,3.0,4.0,86,36,53,0
2020-06-30,98848,Grant,2.574,15.0,10.0,5.0,86,36,53,1
2020-06-30,98849,Okanogan,2.574,3.0,2.0,1.0,86,36,53,0
2020-06-30,98850,Douglas,2.574,3.0,1.0,2.0,86,36,53,0
2020-06-30,98851,Grant,2.574,6.0,2.0,4.0,86,36,53,1
2020-06-30,98852,Chelan,2.574,,,,86,36,53,0
2020-06-30,98853,Grant,2.574,,,,86,36,53,0
2020-06-30,98855,Okanogan,2.574,10.0,4.0,6.0,86,36,53,1
2020-06-30,98856,Okanogan,2.574,10.0,3.0,7.0,86,36,53,1
2020-06-30,98857,Grant,2.574,2.0,,2.0,86,36,53,0
2020-06-30,98858,Douglas,2.574,3.0,3.0,,86,36,53,0
2020-06-30,98859,Okanogan,2.574,,,,86,36,53,0
2020-06-30,98860,Grant,2.574,,,,86,36,53,0
2020-06-30,98862,Okanogan,2.574,16.0,9.0,7.0,86,36,53,3
2020-06-30,98901,Yakima,2.574,32.0,20.0,12.0,86,36,53,7
2020-06-30,98902,Yakima,2.574,54.0,26.0,28.0,86,36,53,0
2020-06-30,98903,Yakima,2.574,17.0,10.0,7.0,86,36,53,0
2020-06-30,98908,Yakima,2.574,72.0,35.0,37.0,86,36,53,0
2020-06-30,98921,Yakima,2.574,,,,86,36,53,0
2020-06-30,98922,Kittitas,2.574,37.0,28.0,9.0,86,36,53,3
2020-06-30,98923,Yakima,2.574,,,,86,36,53,0
2020-06-30,98925,Kittitas,2.574,9.0,6.0,3.0,86,36,53,0
2020-06-30,98926,Kittitas,2.574,69.0,41.0,28.0,86,36,53,2
2020-06-30,98929,Yakima,2.574,,,,86,36,53,0
2020-06-30,98930,Yakima,2.574,8.0,4.0,4.0,86,36,53,0
2020-06-30,98932,Yakima,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98933,Yakima,2.574,,,,86,36,53,0
2020-06-30,98934,Kittitas,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98935,Yakima,2.574,2.0,,2.0,86,36,53,0
2020-06-30,98936,Yakima,2.574,7.0,4.0,3.0,86,36,53,0
2020-06-30,98937,Yakima,2.574,5.0,2.0,3.0,86,36,53,0
2020-06-30,98938,Yakima,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98939,Yakima,2.574,,,,86,36,53,0
2020-06-30,98940,Kittitas,2.574,15.0,14.0,1.0,86,36,53,0
2020-06-30,98941,Kittitas,2.574,2.0,2.0,,86,36,53,0
2020-06-30,98942,Yakima,2.574,23.0,13.0,10.0,86,36,53,0
2020-06-30,98943,Kittitas,2.574,,,,86,36,53,0
2020-06-30,98944,Yakima,2.574,14.0,7.0,7.0,86,36,53,0
2020-06-30,98946,Kittitas,2.574,1.0,1.0,,86,36,53,0
2020-06-30,98947,Yakima,2.574,4.0,4.0,,86,36,53,0
2020-06-30,98948,Yakima,2.574,6.0,3.0,3.0,86,36,53,0
2020-06-30,98950,Kittitas,2.574,,,,86,36,53,0
2020-06-30,98951,Yakima,2.574,4.0,3.0,1.0,86,36,53,1
2020-06-30,98952,Yakima,2.574,,,,86,36,53,0
2020-06-30,98953,Yakima,2.574,5.0,4.0,1.0,86,36,53,0
2020-06-30,99001,Spokane,2.574,8.0,3.0,5.0,86,36,53,1
2020-06-30,99003,Spokane,2.574,10.0,5.0,5.0,86,36,53,0
2020-06-30,99004,Spokane,2.574,47.0,30.0,17.0,86,36,53,0
2020-06-30,99005,Spokane,2.574,36.0,22.0,14.0,86,36,53,0
2020-06-30,99006,Spokane,2.574,13.0,5.0,8.0,86,36,53,0
2020-06-30,99008,Lincoln,2.574,2.0,2.0,,86,36,53,0
2020-06-30,99009,Spokane,2.574,9.0,7.0,2.0,86,36,53,0
2020-06-30,99011,Spokane,2.574,2.0,,2.0,86,36,53,0
2020-06-30,99012,Spokane,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99013,Stevens,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99016,Spokane,2.574,45.0,29.0,16.0,86,36,53,1
2020-06-30,99017,Whitman,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99018,Spokane,2.574,,,,86,36,53,0
2020-06-30,99019,Spokane,2.574,54.0,33.0,21.0,86,36,53,4
2020-06-30,99020,Spokane,2.574,,,,86,36,53,0
2020-06-30,99021,Spokane,2.574,23.0,12.0,11.0,86,36,53,1
2020-06-30,99022,Spokane,2.574,13.0,8.0,5.0,86,36,53,1
2020-06-30,99023,Spokane,2.574,4.0,3.0,1.0,86,36,53,0
2020-06-30,99025,Spokane,2.574,8.0,3.0,5.0,86,36,53,0
2020-06-30,99026,Stevens,2.574,34.0,25.0,9.0,86,36,53,0
2020-06-30,99027,Spokane,2.574,14.0,9.0,5.0,86,36,53,0
2020-06-30,99029,Lincoln,2.574,5.0,,5.0,86,36,53,0
2020-06-30,99030,Spokane,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99031,Spokane,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99032,Lincoln,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99033,Whitman,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99034,Stevens,2.574,,,,86,36,53,0
2020-06-30,99036,Spokane,2.574,5.0,2.0,3.0,86,36,53,0
2020-06-30,99037,Spokane,2.574,25.0,16.0,9.0,86,36,53,1
2020-06-30,99039,Spokane,2.574,,,,86,36,53,0
2020-06-30,99040,Stevens,2.574,,,,86,36,53,0
2020-06-30,99101,Stevens,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99102,Whitman,2.574,,,,86,36,53,0
2020-06-30,99103,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99105,Adams,2.574,,,,86,36,53,0
2020-06-30,99109,Stevens,2.574,6.0,4.0,2.0,86,36,53,0
2020-06-30,99110,Stevens,2.574,,,,86,36,53,0
2020-06-30,99111,Whitman,2.574,6.0,4.0,2.0,86,36,53,0
2020-06-30,99113,Whitman,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99114,Stevens,2.574,16.0,7.0,9.0,86,36,53,2
2020-06-30,99115,Grant,2.574,4.0,3.0,1.0,86,36,53,1
2020-06-30,99116,Douglas,2.574,,,,86,36,53,0
2020-06-30,99117,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99118,Ferry,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99119,Pend Oreille,2.574,,,,86,36,53,0
2020-06-30,99121,Ferry,2.574,,,,86,36,53,0
2020-06-30,99122,Lincoln,2.574,7.0,2.0,5.0,86,36,53,1
2020-06-30,99123,Grant,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99124,Okanogan,2.574,,,,86,36,53,0
2020-06-30,99125,Whitman,2.574,3.0,1.0,2.0,86,36,53,0
2020-06-30,99126,Stevens,2.574,3.0,1.0,2.0,86,36,53,0
2020-06-30,99128,Whitman,2.574,,,,86,36,53,0
2020-06-30,99129,Stevens,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99130,Whitman,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99131,Stevens,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99133,Grant,2.574,3.0,,3.0,86,36,53,0
2020-06-30,99134,Lincoln,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99135,Grant,2.574,,,,86,36,53,0
2020-06-30,99136,Whitman,2.574,,,,86,36,53,0
2020-06-30,99137,Stevens,2.574,,,,86,36,53,0
2020-06-30,99138,Ferry,2.574,,,,86,36,53,0
2020-06-30,99139,Pend Oreille,2.574,,,,86,36,53,0
2020-06-30,99140,Ferry,2.574,,,,86,36,53,0
2020-06-30,99141,Stevens,2.574,10.0,4.0,6.0,86,36,53,0
2020-06-30,99143,Whitman,2.574,,,,86,36,53,0
2020-06-30,99144,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99146,Ferry,2.574,,,,86,36,53,0
2020-06-30,99147,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99148,Stevens,2.574,5.0,1.0,4.0,86,36,53,0
2020-06-30,99149,Whitman,2.574,,,,86,36,53,0
2020-06-30,99150,Ferry,2.574,,,,86,36,53,0
2020-06-30,99151,Stevens,2.574,,,,86,36,53,0
2020-06-30,99152,Pend Oreille,2.574,,,,86,36,53,0
2020-06-30,99153,Pend Oreille,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99154,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99155,Okanogan,2.574,,,,86,36,53,0
2020-06-30,99156,Pend Oreille,2.574,7.0,3.0,4.0,86,36,53,0
2020-06-30,99157,Stevens,2.574,,,,86,36,53,0
2020-06-30,99158,Whitman,2.574,,,,86,36,53,0
2020-06-30,99159,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99160,Ferry,2.574,,,,86,36,53,0
2020-06-30,99161,Whitman,2.574,10.0,8.0,2.0,86,36,53,0
2020-06-30,99163,Whitman,2.574,65.0,33.0,32.0,86,36,53,4
2020-06-30,99164,Whitman,2.574,,,,86,36,53,2
2020-06-30,99166,Ferry,2.574,4.0,3.0,1.0,86,36,53,0
2020-06-30,99167,Stevens,2.574,2.0,2.0,,86,36,53,0
2020-06-30,99169,Adams,2.574,5.0,3.0,2.0,86,36,53,2
2020-06-30,99170,Whitman,2.574,3.0,1.0,2.0,86,36,53,1
2020-06-30,99171,Whitman,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99173,Stevens,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99174,Whitman,2.574,,,,86,36,53,0
2020-06-30,99176,Whitman,2.574,,,,86,36,53,0
2020-06-30,99179,Whitman,2.574,,,,86,36,53,0
2020-06-30,99180,Pend Oreille,2.574,2.0,2.0,,86,36,53,0
2020-06-30,99181,Stevens,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99185,Lincoln,2.574,,,,86,36,53,0
2020-06-30,99201,Spokane,2.574,44.0,28.0,16.0,86,36,53,13
2020-06-30,99202,Spokane,2.574,39.0,24.0,15.0,86,36,53,6
2020-06-30,99203,Spokane,2.574,109.0,68.0,41.0,86,36,53,1
2020-06-30,99204,Spokane,2.574,26.0,15.0,11.0,86,36,53,1
2020-06-30,99205,Spokane,2.574,59.0,28.0,31.0,86,36,53,2
2020-06-30,99206,Spokane,2.574,64.0,41.0,23.0,86,36,53,0
2020-06-30,99207,Spokane,2.574,35.0,18.0,17.0,86,36,53,0
2020-06-30,99208,Spokane,2.574,120.0,71.0,49.0,86,36,53,1
2020-06-30,99212,Spokane,2.574,44.0,23.0,21.0,86,36,53,1
2020-06-30,99216,Spokane,2.574,38.0,24.0,14.0,86,36,53,3
2020-06-30,99217,Spokane,2.574,37.0,20.0,17.0,86,36,53,1
2020-06-30,99218,Spokane,2.574,22.0,10.0,12.0,86,36,53,2
2020-06-30,99223,Spokane,2.574,121.0,77.0,44.0,86,36,53,0
2020-06-30,99224,Spokane,2.574,76.0,43.0,33.0,86,36,53,9
2020-06-30,99301,Franklin,2.574,137.0,65.0,72.0,86,36,53,4
2020-06-30,99320,Benton,2.574,28.0,15.0,13.0,86,36,53,1
2020-06-30,99321,Grant,2.574,,,,86,36,53,0
2020-06-30,99322,Klickitat,2.574,,,,86,36,53,0
2020-06-30,99323,Walla Walla,2.574,3.0,1.0,2.0,86,36,53,0
2020-06-30,99324,Walla Walla,2.574,18.0,9.0,9.0,86,36,53,0
2020-06-30,99326,Franklin,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99328,Columbia,2.574,6.0,3.0,3.0,86,36,53,1
2020-06-30,99329,Walla Walla,2.574,,,,86,36,53,0
2020-06-30,99330,Franklin,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99333,Whitman,2.574,,,,86,36,53,0
2020-06-30,99335,Franklin,2.574,,,,86,36,53,0
2020-06-30,99336,Benton,2.574,84.0,43.0,41.0,86,36,53,2
2020-06-30,99337,Benton,2.574,74.0,37.0,37.0,86,36,53,1
2020-06-30,99338,Benton,2.574,92.0,51.0,41.0,86,36,53,3
2020-06-30,99341,Adams,2.574,,,,86,36,53,0
2020-06-30,99343,Franklin,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99344,Adams,2.574,17.0,11.0,6.0,86,36,53,0
2020-06-30,99345,Benton,2.574,,,,86,36,53,0
2020-06-30,99346,Benton,2.574,,,,86,36,53,0
2020-06-30,99347,Garfield,2.574,1.0,,1.0,86,36,53,0
2020-06-30,99348,Walla Walla,2.574,,,,86,36,53,0
2020-06-30,99349,Grant,2.574,8.0,4.0,4.0,86,36,53,0
2020-06-30,99350,Benton,2.574,9.0,4.0,5.0,86,36,53,2
2020-06-30,99352,Benton,2.574,172.0,92.0,80.0,86,36,53,4
2020-06-30,99353,Benton,2.574,64.0,42.0,22.0,86,36,53,0
2020-06-30,99354,Benton,2.574,113.0,60.0,53.0,86,36,53,1
2020-06-30,99356,Klickitat,2.574,,,,86,36,53,0
2020-06-30,99357,Grant,2.574,2.0,1.0,1.0,86,36,53,0
2020-06-30,99359,Columbia,2.574,,,,86,36,53,0
2020-06-30,99360,Walla Walla,2.574,3.0,2.0,1.0,86,36,53,0
2020-06-30,99361,Walla Walla,2.574,3.0,2.0,1.0,86,36,53,0
2020-06-30,99362,Walla Walla,2.574,103.0,55.0,48.0,86,36,53,12
2020-06-30,99363,Walla Walla,2.574,,,,86,36,53,0
2020-06-30,99371,Adams,2.574,,,,86,36,53,0
2020-06-30,99401,Asotin,2.574,1.0,1.0,,86,36,53,0
2020-06-30,99402,Asotin,2.574,5.0,5.0,,86,36,53,0
2020-06-30,99403,Asotin,2.574,22.0,10.0,12.0,86,36,53,1
2020-07-31,98001,King,2.737,207.0,114.0,93.0,86,36,53,2
2020-07-31,98002,King,2.737,86.0,45.0,41.0,86,36,53,5
2020-07-31,98003,King,2.737,139.0,79.0,60.0,86,36,53,4
2020-07-31,98004,King,2.737,1027.0,841.0,186.0,86,36,53,42
2020-07-31,98005,King,2.737,487.0,392.0,95.0,86,36,53,11
2020-07-31,98006,King,2.737,930.0,768.0,162.0,86,36,53,5
2020-07-31,98007,King,2.737,330.0,267.0,63.0,86,36,53,4
2020-07-31,98008,King,2.737,605.0,493.0,112.0,86,36,53,7
2020-07-31,98010,King,2.737,57.0,37.0,20.0,86,36,53,0
2020-07-31,98011,King,2.737,469.0,342.0,127.0,86,36,53,8
2020-07-31,98012,Snohomish,2.737,929.0,719.0,210.0,86,36,53,0
2020-07-31,98014,King,2.737,123.0,91.0,32.0,86,36,53,0
2020-07-31,98019,King,2.737,207.0,155.0,52.0,86,36,53,0
2020-07-31,98020,Snohomish,2.737,311.0,240.0,71.0,86,36,53,3
2020-07-31,98021,Snohomish,2.737,553.0,446.0,107.0,86,36,53,2
2020-07-31,98022,King,2.737,100.0,46.0,54.0,86,36,53,0
2020-07-31,98023,King,2.737,273.0,171.0,102.0,86,36,53,1
2020-07-31,98024,King,2.737,302.0,224.0,78.0,86,36,53,0
2020-07-31,98026,Snohomish,2.737,402.0,297.0,105.0,86,36,53,4
2020-07-31,98027,King,2.737,662.0,508.0,154.0,86,36,53,8
2020-07-31,98028,King,2.737,389.0,304.0,85.0,86,36,53,0
2020-07-31,98029,King,2.737,619.0,523.0,96.0,86,36,53,5
2020-07-31,98030,King,2.737,16.0,12.0,4.0,86,36,53,3
2020-07-31,98031,King,2.737,328.0,214.0,114.0,86,36,53,0
2020-07-31,98032,King,2.737,177.0,109.0,68.0,86,36,53,2
2020-07-31,98033,King,2.737,1119.0,922.0,197.0,86,36,53,3
2020-07-31,98034,King,2.737,714.0,574.0,140.0,86,36,53,11
2020-07-31,98036,Snohomish,2.737,380.0,291.0,89.0,86,36,53,3
2020-07-31,98037,Snohomish,2.737,186.0,147.0,39.0,86,36,53,8
2020-07-31,98038,King,2.737,321.0,202.0,119.0,86,36,53,1
2020-07-31,98039,King,2.737,149.0,122.0,27.0,86,36,53,0
2020-07-31,98040,King,2.737,949.0,757.0,192.0,86,36,53,7
2020-07-31,98042,King,2.737,331.0,202.0,129.0,86,36,53,5
2020-07-31,98043,Snohomish,2.737,115.0,83.0,32.0,86,36,53,1
2020-07-31,98045,King,2.737,230.0,159.0,71.0,86,36,53,3
2020-07-31,98047,King,2.737,22.0,15.0,7.0,86,36,53,0
2020-07-31,98050,King,2.737,1.0,1.0,,86,36,53,0
2020-07-31,98051,King,2.737,56.0,41.0,15.0,86,36,53,0
2020-07-31,98052,King,2.737,1697.0,1392.0,305.0,86,36,53,9
2020-07-31,98053,King,2.737,829.0,697.0,132.0,86,36,53,1
2020-07-31,98055,King,2.737,265.0,184.0,81.0,86,36,53,6
2020-07-31,98056,King,2.737,357.0,252.0,105.0,86,36,53,3
2020-07-31,98057,King,2.737,10.0,3.0,7.0,86,36,53,16
2020-07-31,98058,King,2.737,360.0,249.0,111.0,86,36,53,2
2020-07-31,98059,King,2.737,594.0,455.0,139.0,86,36,53,1
2020-07-31,98065,King,2.737,115.0,78.0,37.0,86,36,53,2
2020-07-31,98068,Kittitas,2.737,8.0,6.0,2.0,86,36,53,1
2020-07-31,98070,King,2.737,259.0,187.0,72.0,86,36,53,1
2020-07-31,98072,King,2.737,990.0,805.0,185.0,86,36,53,6
2020-07-31,98074,King,2.737,854.0,713.0,141.0,86,36,53,3
2020-07-31,98075,King,2.737,681.0,585.0,96.0,86,36,53,2
2020-07-31,98077,King,2.737,37.0,30.0,7.0,86,36,53,0
2020-07-31,98087,Snohomish,2.737,223.0,167.0,56.0,86,36,53,1
2020-07-31,98092,King,2.737,275.0,175.0,100.0,86,36,53,2
2020-07-31,98101,King,2.737,192.0,155.0,37.0,86,36,53,27
2020-07-31,98102,King,2.737,319.0,247.0,72.0,86,36,53,3
2020-07-31,98103,King,2.737,853.0,664.0,189.0,86,36,53,3
2020-07-31,98104,King,2.737,120.0,94.0,26.0,86,36,53,15
2020-07-31,98105,King,2.737,488.0,375.0,113.0,86,36,53,14
2020-07-31,98106,King,2.737,242.0,169.0,73.0,86,36,53,3
2020-07-31,98107,King,2.737,399.0,307.0,92.0,86,36,53,4
2020-07-31,98108,King,2.737,202.0,151.0,51.0,86,36,53,3
2020-07-31,98109,King,2.737,549.0,472.0,77.0,86,36,53,24
2020-07-31,98110,Kitsap,2.737,654.0,471.0,183.0,86,36,53,4
2020-07-31,98112,King,2.737,641.0,476.0,165.0,86,36,53,1
2020-07-31,98115,King,2.737,1035.0,787.0,248.0,86,36,53,5
2020-07-31,98116,King,2.737,396.0,286.0,110.0,86,36,53,0
2020-07-31,98117,King,2.737,652.0,491.0,161.0,86,36,53,1
2020-07-31,98118,King,2.737,495.0,356.0,139.0,86,36,53,1
2020-07-31,98119,King,2.737,365.0,273.0,92.0,86,36,53,1
2020-07-31,98121,King,2.737,284.0,235.0,49.0,86,36,53,9
2020-07-31,98122,King,2.737,506.0,368.0,138.0,86,36,53,4
2020-07-31,98125,King,2.737,513.0,383.0,130.0,86,36,53,5
2020-07-31,98126,King,2.737,319.0,227.0,92.0,86,36,53,0
2020-07-31,98133,King,2.737,436.0,313.0,123.0,86,36,53,3
2020-07-31,98134,King,2.737,34.0,27.0,7.0,86,36,53,13
2020-07-31,98136,King,2.737,254.0,182.0,72.0,86,36,53,0
2020-07-31,98144,King,2.737,449.0,321.0,128.0,86,36,53,3
2020-07-31,98146,King,2.737,230.0,149.0,81.0,86,36,53,1
2020-07-31,98148,King,2.737,48.0,31.0,17.0,86,36,53,2
2020-07-31,98154,King,2.737,,,,86,36,53,1
2020-07-31,98155,King,2.737,464.0,352.0,112.0,86,36,53,1
2020-07-31,98158,King,2.737,1.0,,1.0,86,36,53,0
2020-07-31,98164,King,2.737,,,,86,36,53,0
2020-07-31,98166,King,2.737,234.0,163.0,71.0,86,36,53,3
2020-07-31,98168,King,2.737,163.0,104.0,59.0,86,36,53,1
2020-07-31,98174,King,2.737,,,,86,36,53,0
2020-07-31,98177,King,2.737,436.0,327.0,109.0,86,36,53,0
2020-07-31,98178,King,2.737,185.0,134.0,51.0,86,36,53,0
2020-07-31,98188,King,2.737,106.0,64.0,42.0,86,36,53,11
2020-07-31,98195,King,2.737,,,,86,36,53,3
2020-07-31,98198,King,2.737,118.0,69.0,49.0,86,36,53,4
2020-07-31,98199,King,2.737,460.0,342.0,118.0,86,36,53,0
2020-07-31,98201,Snohomish,2.737,129.0,82.0,47.0,86,36,53,0
2020-07-31,98203,Snohomish,2.737,179.0,121.0,58.0,86,36,53,2
2020-07-31,98204,Snohomish,2.737,110.0,62.0,48.0,86,36,53,4
2020-07-31,98205,Snohomish,2.737,,,,86,36,53,0
2020-07-31,98207,Snohomish,2.737,,,,86,36,53,2
2020-07-31,98208,Snohomish,2.737,335.0,231.0,104.0,86,36,53,1
2020-07-31,98220,Whatcom,2.737,2.0,,2.0,86,36,53,0
2020-07-31,98221,Skagit,2.737,219.0,145.0,74.0,86,36,53,4
2020-07-31,98222,San Juan,2.737,,,,86,36,53,0
2020-07-31,98223,Snohomish,2.737,163.0,110.0,53.0,86,36,53,3
2020-07-31,98224,King,2.737,1.0,,1.0,86,36,53,0
2020-07-31,98225,Whatcom,2.737,378.0,275.0,103.0,86,36,53,6
2020-07-31,98226,Whatcom,2.737,334.0,226.0,108.0,86,36,53,5
2020-07-31,98229,Whatcom,2.737,334.0,231.0,103.0,86,36,53,1
2020-07-31,98230,Whatcom,2.737,143.0,93.0,50.0,86,36,53,4
2020-07-31,98232,Skagit,2.737,33.0,24.0,9.0,86,36,53,0
2020-07-31,98233,Skagit,2.737,40.0,26.0,14.0,86,36,53,2
2020-07-31,98235,Skagit,2.737,2.0,1.0,1.0,86,36,53,0
2020-07-31,98236,Island,2.737,78.0,53.0,25.0,86,36,53,0
2020-07-31,98237,Skagit,2.737,3.0,1.0,2.0,86,36,53,1
2020-07-31,98238,Skagit,2.737,1.0,,1.0,86,36,53,0
2020-07-31,98239,Island,2.737,88.0,56.0,32.0,86,36,53,0
2020-07-31,98240,Whatcom,2.737,12.0,12.0,,86,36,53,1
2020-07-31,98241,Snohomish,2.737,3.0,2.0,1.0,86,36,53,0
2020-07-31,98243,San Juan,2.737,,,,86,36,53,0
2020-07-31,98244,Whatcom,2.737,9.0,7.0,2.0,86,36,53,0
2020-07-31,98245,San Juan,2.737,105.0,81.0,24.0,86,36,53,2
2020-07-31,98247,Whatcom,2.737,35.0,25.0,10.0,86,36,53,0
2020-07-31,98248,Whatcom,2.737,118.0,83.0,35.0,86,36,53,1
2020-07-31,98249,Island,2.737,77.0,49.0,28.0,86,36,53,1
2020-07-31,98250,San Juan,2.737,166.0,129.0,37.0,86,36,53,5
2020-07-31,98251,Snohomish,2.737,22.0,7.0,15.0,86,36,53,0
2020-07-31,98252,Snohomish,2.737,23.0,14.0,9.0,86,36,53,0
2020-07-31,98253,Island,2.737,29.0,15.0,14.0,86,36,53,0
2020-07-31,98255,Skagit,2.737,,,,86,36,53,0
2020-07-31,98256,Snohomish,2.737,,,,86,36,53,0
2020-07-31,98257,Skagit,2.737,28.0,16.0,12.0,86,36,53,1
2020-07-31,98258,Snohomish,2.737,298.0,192.0,106.0,86,36,53,1
2020-07-31,98260,Island,2.737,89.0,67.0,22.0,86,36,53,2
2020-07-31,98261,San Juan,2.737,63.0,41.0,22.0,86,36,53,2
2020-07-31,98262,Whatcom,2.737,13.0,8.0,5.0,86,36,53,0
2020-07-31,98263,Skagit,2.737,,,,86,36,53,0
2020-07-31,98264,Whatcom,2.737,71.0,49.0,22.0,86,36,53,0
2020-07-31,98266,Whatcom,2.737,11.0,5.0,6.0,86,36,53,0
2020-07-31,98267,Skagit,2.737,,,,86,36,53,0
2020-07-31,98270,Snohomish,2.737,204.0,123.0,81.0,86,36,53,0
2020-07-31,98271,Snohomish,2.737,107.0,68.0,39.0,86,36,53,1
2020-07-31,98272,Snohomish,2.737,211.0,147.0,64.0,86,36,53,3
